section,path,line,target,snippet,comment_flag,action,classification
Comment -> Vietnamese,frontend/src/pages/home/features/status/status-card-store.ts,261,Vietnamese,"// 签名不同,但都只需要""重算一次""——参数本身不使用,数据永远从两个 canonical",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/status-card-store.ts,262,Vietnamese,// store 读&#40;controller.js 在调用这两个回调之前已经同步写完 store&#41;。,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/use-status-card-model.ts,1,Vietnamese,// StatusCard 共享模型：store → snapshot → display / lottie / progress。,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/use-status-card-model.ts,2,Vietnamese,// Main 与 Embedded 只消费本 hook 的返回值，不各自再拼一遍。,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useElapsedTicker.ts,1,Vietnamese,"// 秒表 hook&#40;蓝图 §2 features/status/,§3.5&#41;。",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useElapsedTicker.ts,3,Vietnamese,// 独立于 statusCardStore 驱动&#40;store 里故意不放 elapsed——见,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useElapsedTicker.ts,4,Vietnamese,"// status-card-store.js 顶部注释&#41;。1s tick,终态&#40;succeeded/failed/canceled&#41;",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useElapsedTicker.ts,5,Vietnamese,"// 即停,直接复用 job/elapsed-view-model.js 的纯函数。",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,1,Vietnamese,"// lottie 阶段动画 hook——命令式孤岛&#40;蓝图 §2 features/status/,风险 §8.2&#41;。",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,3,Vietnamese,// 拷贝自 components/status/job-status-card-animation.js 的,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,4,Vietnamese,"// createStatusStageAnimationController&#40;该文件属""死,由 StatusCard.jsx 家族",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,5,Vietnamese,"// 替代""清单,js/components/ 禁止 import;STAGE_ANIMATIONS 表拷贝自",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,6,Vietnamese,// job-status-card-presets.js;resolveVisualStageKeyForSnapshot 拷贝自,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,7,Vietnamese,"// job-status-card-visuals.js;resolveLottieVendorUrl 是 runtime/ 纯工具,",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,8,Vietnamese,// 合法直接 import&#41;。,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,10,Vietnamese,// 铁律&#40;风险 §8.2&#41;:desiredKey 三重检查原样保留——lottie-web 是通过动态,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,11,Vietnamese,"// <script> 标签异步加载的,加载期间用户可能连续切换阶段&#40;甚至连续切换 job&#41;,",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,12,Vietnamese,"// 三次核对 stageAnimationDesiredKey 是为了保证""加载完成时仍是当前想要展示的",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,13,Vietnamese,"// 阶段""才真正 loadAnimation,否则会出现""网络慢时旧阶段动画在新阶段渲染完成",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,14,Vietnamese,"// 后才姗姗来迟地把新动画覆盖掉""的竞态闪烁。",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,16,Vietnamese,"// React 化的方式:lottie 实例本身是纯命令式&#40;容器 DOM ref&#41;,但""是否显示动画",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,17,Vietnamese,"// 容器 / 是否 translate 态""两个视觉标记原样上抛为 hook 返回值,由",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,18,Vietnamese,// StatusCard.jsx 以声明式 className/dataset 渲染&#40;不必要的命令式 DOM 写&#41;。,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,23,Vietnamese,// 用站点根路径，避免详情弹窗 / 子路径下相对 ./src 解析失败导致动画空盒,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,162,Vietnamese,"// 三重 desiredKey 核对&#40;风险 §8.2,原样保留&#41;:异步加载期间用户可能",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,163,Vietnamese,"// 连续切换阶段,任何一次检查失败都说明这次加载结果已经过期。",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,210,Vietnamese,"// syncProgressSpeed 是副作用&#40;读写 ref + 调 lottie 实例的 setSpeed&#41;,必须",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useLottieStageAnimation.ts,211,Vietnamese,"// 在 effect 里跑,不能在渲染期间直接调用&#40;渲染函数体必须是纯函数&#41;。",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStageSelection.ts,1,Vietnamese,// 阶段选择语义 hook&#40;蓝图 §2 features/status/&#41;。,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStageSelection.ts,3,Vietnamese,// 语义拷贝自 components/status/job-status-card-selection.js 的,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStageSelection.ts,4,Vietnamese,"// createStatusCardSelectionState&#40;该文件属""死,由 StatusCard.jsx 家族替代""",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStageSelection.ts,5,Vietnamese,"// 清单,js/components/ 禁止 import——这里重写为 useState 驱动,resolve 逻辑",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStageSelection.ts,6,Vietnamese,"// 本身直接调 job-status/stage-flow-model.js 的 resolveSelectedStatusStage,",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStageSelection.ts,7,Vietnamese,"// 纯函数原样复用,不拷贝&#41;:",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStageSelection.ts,8,Vietnamese,// - 换 job&#40;jobId 变化&#41;:selectedStageKey/manualStageSelection 复位;,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStageSelection.ts,9,Vietnamese,"// - currentStageKey 推进&#40;轮询命中新阶段&#41;:manualStageSelection 复位,除非",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStageSelection.ts,10,Vietnamese,// 用户又手动点了一次&#40;selectStage 会重新置 true 并立即用新的,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStageSelection.ts,11,Vietnamese,"// currentStageKey 校验是否仍可选,不可选则回退跟随当前阶段——",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStageSelection.ts,12,Vietnamese,"// isSelectableStatusStage 语义:只能选""已到达或正在进行""的阶段&#41;。",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,1,Vietnamese,"// staged 进度动画 hook&#40;蓝图 §2 features/status/,风险 §8.1——全项目最容易",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,2,Vietnamese,// 翻车的时序点&#41;。,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,4,Vietnamese,// 拷贝自 components/status/job-status-card-progress-animation.js 的,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,5,Vietnamese,"// createStatusCardProgressAnimation&#40;该文件属""死,由 StatusCard.jsx 家族",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,6,Vietnamese,"// 替代""清单,js/components/ 禁止 import;buildProgressOptions/",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,7,Vietnamese,"// shouldAnimateRenderPageProgress 是 job-status/ 纯 VM,原样 import&#41;。",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,9,Vietnamese,"// 铁律&#40;风险 §8.1&#41;:displayedProgressByStage 与 timer 必须是 useRef,不是",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,10,Vietnamese,"// useState——每 120ms 跳一页的动画如果改用 useState,会导致每 tick 触发一次",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,11,Vietnamese,"// 整组件重渲染,且闭包捕获的是旧的 state 值&#40;setState 的函数式更新虽能绕开",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,12,Vietnamese,"// 闭包旧值问题,但仍无法避免每 tick 重渲——ref 是唯一同时满足""跨 tick 持久化",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,13,Vietnamese,"// 又不触发渲染""的方案&#41;。真正需要触发渲染的只有 renderOptions&#40;通过独立的",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,14,Vietnamese,"// useState 输出,交给 ProgressBlock.jsx 渲染&#41;。",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,43,Vietnamese,"// 换 job 复位&#40;风险 §8.1 附带语义&#41;:displayedProgressByStage 是""跨阶段的",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,44,Vietnamese,"// 已显示进度记忆"",job 切换后旧任务的记忆必须清空,否则新任务同名阶段会",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,45,Vietnamese,// 复用旧任务的显示进度做动画起点。,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,82,Vietnamese,"// selected/selectedIsCurrent/snapshot/selectedProgress 均来自 props 派生值,",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,83,Vietnamese,"// 每次上游快照变化时这些引用天然变化,依赖表随其变化重跑动画判定——",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/status/useStagedProgressAnimation.ts,84,Vietnamese,"// 与旧世界 render&#40;{selected,...}&#41; 每次快照回调都被调用一次的时序等价。",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/HeroUpload.tsx,1,Vietnamese,// 上传瓦片家族&#40;对照 partials/main-content.html 的 .upload-tile-hero 区块逐 id 镜像&#41;。,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/HeroUpload.tsx,3,Vietnamese,// 视图状态全部来自 upload/workflow 两个视图 store&#40;纯逻辑控制器写入&#41;;,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/HeroUpload.tsx,4,Vietnamese,// 交互镜像旧 bindMainShellEvents + bindUploadTilePicker:,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/HeroUpload.tsx,5,Vietnamese,// - 瓦片空白处点击 → 触发文件选择&#40;按钮/链接/输入除外&#41;,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/HeroUpload.tsx,6,Vietnamese,"// - #file click → prepareFilePicker&#40;清空 value,保证重选同名文件也触发 change&#41;",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/HeroUpload.tsx,8,Vietnamese,// - 页码区间 input → uploadFeature.constrainPageRanges&#40;{source}&#41;,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/HeroUpload.tsx,9,Vietnamese,// - #credential-gate-action → openBrowserCredentials（非 setupMode → 设置 → API）,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/HeroUpload.tsx,123,Vietnamese,// 镜像 bindUploadTilePicker:空白处点击代理到文件选择,True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/PageRangeDialog.tsx,1,Vietnamese,"// 专业翻译对话框&#40;React 版 <page-range-dialog>,对照 components/dialogs/page-range-dialog.js&#41;。",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/PageRangeDialog.tsx,3,Vietnamese,"// Dialog 渲染层&#40;阶段 C 收官批,shadcn 改造&#41;:从原生 <dialog>+showModal/close",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/PageRangeDialog.tsx,4,Vietnamese,"// 换成 radix-ui 的 Dialog 原语&#40;DialogPrimitive.Root/Portal/Overlay/Content&#41;,",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/PageRangeDialog.tsx,5,Vietnamese,"// 继续用现有 desktop-dialog/desktop-shell 视觉体系,不套默认皮肤。开合状态",True,translate,comment
Comment -> Vietnamese,frontend/src/pages/home/features/upload/PageRangeDialog.tsx,6,Vietnamese,"// 仍然是 uploadView store 的 pageRangeDialogOpen 字段&#40;铁律:不改 store,只换",True,translate,comment
